Domain;Kingdom;Filum;Class;Organism;Organism Full Name;Year;Source
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sdc;Streptococcus dysgalactiae subsp. equisimilis AC-2713;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sdq;Streptococcus dysgalactiae subsp. equisimilis 167;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sga;Streptococcus gallolyticus UCN34;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sgg;Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sgt;Streptococcus gallolyticus subsp. gallolyticus ATCC 43143;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;smb;Streptococcus mitis;2010;RefSeq
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sor;Streptococcus oralis;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;stk;Streptococcus parauberis;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;stb;Streptococcus pasteurianus;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;scp;Streptococcus parasanguinis ATCC 15912;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;scf;Streptococcus parasanguinis FW213;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;ssr;Streptococcus salivarius CCHSS3;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;stf;Streptococcus salivarius 57.I;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;stj;Streptococcus salivarius JIM8777;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;strs;Streptococcus salivarius NCTC 8618;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;ssah;Streptococcus salivarius HSISS4;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;std;Streptococcus pseudopneumoniae;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;smn;Streptococcus macedonicus;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sif;Streptococcus infantarius subsp. infantarius;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sie;Streptococcus intermedius JTH08;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sib;Streptococcus intermedius B196;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;siu;Streptococcus intermedius C270;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sang;Streptococcus anginosus C1051;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sanc;Streptococcus anginosus C238;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sans;Streptococcus anginosus SA1;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;scg;Streptococcus constellatus subsp. pharyngis C1050;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;scon;Streptococcus constellatus subsp. pharyngis C232;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;scos;Streptococcus constellatus subsp. pharyngis C818;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;soi;Streptococcus cristatus;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sik;Streptococcus iniae SF1;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;siq;Streptococcus iniae ISET0901;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sio;Streptococcus iniae ISNO;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;siz;Streptococcus iniae SFST01-82;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;slu;Streptococcus lutetiensis;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sig;Streptococcus sp. I-G2;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sip;Streptococcus sp. I-P16;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;stv;Streptococcus sp. VT 162;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;spat;Streptococcus pantholopis;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;stra;Streptococcus sp. A12;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;strn;Streptococcus sp. NPS 308;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;ssob;Streptococcus sobrinus;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;srq;Streptococcus ruminantium;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;seqi;Streptococcus equinus;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;ski;Streptococcus koreensis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;spei;Streptococcus periodonticum;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;srat;Streptococcus ratti;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sgw;Streptococcus gwangjuense;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;splr;Streptococcus pluranimalium;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;strg;Streptococcus troglodytae;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;svb;Streptococcus vestibularis;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;smen;Streptococcus merionis;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;sfer;Streptococcus ferus;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;scai;Streptococcus canis;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;spsu;Streptococcus pseudoporcinus;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;schj;Streptococcus chenjunshii;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Streptococcus;spoc;Streptococcus porcinus;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;ljo;Lactobacillus johnsonii NCC 533;2004;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;ljf;Lactobacillus johnsonii FI9785;2009;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;ljh;Lactobacillus johnsonii DPC 6026;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;ljn;Lactobacillus johnsonii N6.2;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lac;Lactobacillus acidophilus NCFM;2005;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lad;Lactobacillus acidophilus La-14;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;laf;Lactobacillus acidophilus FSI4;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;ldb;Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lbu;Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lde;Lactobacillus delbrueckii subsp. bulgaricus ND02;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;ldl;Lactobacillus delbrueckii subsp. bulgaricus 2038;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lga;Lactobacillus gasseri ATCC 33323;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lhe;Lactobacillus helveticus DPC 4571;2007;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lhl;Lactobacillus helveticus H10;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lhr;Lactobacillus helveticus R0052;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lhv;Lactobacillus helveticus CNRZ32;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lhh;Lactobacillus helveticus H9;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lhd;Lactobacillus helveticus KLDS1.8701;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lcr;Lactobacillus crispatus;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lam;Lactobacillus amylovorus GRL 1112;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lai;Lactobacillus amylovorus 30SC;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lay;Lactobacillus amylovorus GRL1118;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lke;Lactobacillus kefiranofaciens;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;law;Lactobacillus sp. wkB8;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lae;Lactobacillus acetotolerans;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lgl;Lactobacillus gallinarum;2016;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lje;Lactobacillus jensenii;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lamy;Lactobacillus amylolyticus;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lpw;Lactobacillus paragasseri;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lkl;Lactobacillus kullabergensis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lapi;Lactobacillus apis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lhs;Lactobacillus helsingborgensis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;lta;Lactobacillus taiwanensis;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactobacillus;luu;Lactobacillus ultunensis;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lca;Lactobacillus paracasei ATCC 334;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lcz;Lacticaseibacillus paracasei Zhang;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lcs;Lactobacillus paracasei BD-II;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lce;Lactobacillus paracasei LC2W;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lcw;Lacticaseibacillus paracasei W56;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lcl;Lactobacillus paracasei LOCK919;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lpq;Lactobacillus paracasei N1115;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lpi;Lactobacillus paracasei subsp. paracasei 8700:2;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lpap;Lacticaseibacillus paracasei subsp. paracasei;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lcb;Lacticaseibacillus paracasei BL23;2008;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lcx;Lactobacillus casei 12A;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lrh;Lactobacillus rhamnosus GG;2009;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lrg;Lactobacillus rhamnosus GG;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lrl;Lactobacillus rhamnosus Lc 705;2009;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lra;Lactobacillus rhamnosus ATCC 8530;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lro;Lactobacillus rhamnosus LOCK900;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lacticaseibacillus;lrc;Lactobacillus rhamnosus LOCK908;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpl;Lactobacillus plantarum WCFS1;2003;RefSeq
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpj;Lactobacillus plantarum JDM1;2009;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpt;Lactobacillus plantarum ZJ316;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lps;Lactobacillus plantarum subsp. plantarum ST-III;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpr;Lactobacillus plantarum subsp. plantarum P-8;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpz;Lactobacillus plantarum 16;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpb;Lactiplantibacillus plantarum B21;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpx;Lactiplantibacillus paraplantarum;2016;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lactiplantibacillus;lpg;Lactiplantibacillus pentosus;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lre;Lactobacillus reuteri DSM 20016;2007;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lrf;Lactobacillus reuteri JCM 1112;2008;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lru;Lactobacillus reuteri SD2112;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lrt;Lactobacillus reuteri I5007;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lrr;Lactobacillus reuteri TD1;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lfe;Lactobacillus fermentum IFO 3956;2008;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lfr;Lactobacillus fermentum CECT 5716;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lff;Lactobacillus fermentum F-6;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lmu;Lactobacillus mucosae;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lor;Limosilactobacillus oris;2016;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lva;Limosilactobacillus vaginalis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lfn;Limosilactobacillus frumenti;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lpon;Limosilactobacillus pontis;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Limosilactobacillus;lgas;Limosilactobacillus gastricus;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Liquorilactobacillus;lng;Liquorilactobacillus nagelii;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Liquorilactobacillus;lhw;Liquorilactobacillus hordei;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Liquorilactobacillus;lmal;Liquorilactobacillus mali;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Fructilactobacillus;lsn;Lactobacillus sanfranciscensis;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Fructilactobacillus;lle;Fructilactobacillus lindneri;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Fructilactobacillus;lfv;Fructilactobacillus fructivorans;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lentilactobacillus;lbh;Lactobacillus buchneri NRRL B-30929;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lentilactobacillus;lbn;Lactobacillus buchneri subsp. silagei CD034;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lentilactobacillus;lpar;Lactobacillus parabuchneri;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lentilactobacillus;lcu;Lentilactobacillus curieae;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lentilactobacillus;lkf;Lentilactobacillus kefiri;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lentilactobacillus;lhil;Lentilactobacillus hilgardii;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Levilactobacillus;lbr;Lactobacillus brevis ATCC 367;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Levilactobacillus;lbk;Lactobacillus brevis KB290;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Levilactobacillus;lko;Levilactobacillus koreensis;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Levilactobacillus;lzy;Lactobacillus zymae;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Levilactobacillus;lsua;Levilactobacillus suantsaii;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Acetilactobacillus;lji;Acetilactobacillus jinshanensis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Ligilactobacillus;lsl;Lactobacillus salivarius UCC118;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Ligilactobacillus;lsi;Lactobacillus salivarius CECT 5713;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Ligilactobacillus;lsj;Ligilactobacillus salivarius JCM1046;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Ligilactobacillus;lrm;Lactobacillus ruminis;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Ligilactobacillus;lagl;Ligilactobacillus agilis;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Ligilactobacillus;laca;Lactobacillus acidipiscis;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Ligilactobacillus;lani;Ligilactobacillus animalis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Loigolactobacillus;lbt;Loigolactobacillus backii;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Loigolactobacillus;lcy;Lactobacillus coryniformis;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Paucilactobacillus;lho;Lactobacillus hokkaidonensis;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Paucilactobacillus;lol;Lactobacillus oligofermentans;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Paucilactobacillus;lnn;Paucilactobacillus nenjiangensis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Apilactobacillus;lku;Lactobacillus kunkeei;2016;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Apilactobacillus;abom;Apilactobacillus bombintestini;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Secundilactobacillus;lpd;Secundilactobacillus paracollinoides;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Secundilactobacillus;lmae;Secundilactobacillus malefermentans;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Pediococcus;ppe;Pediococcus pentosaceus ATCC 25745;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Pediococcus;ppen;Pediococcus pentosaceus SL4;2013;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Pediococcus;pce;Pediococcus claussenii;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Pediococcus;pdm;Pediococcus damnosus;2016;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Pediococcus;paci;Pediococcus acidilactici;2016;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Pediococcus;pio;Pediococcus inopinatus;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Furfurilactobacillus;lros;Furfurilactobacillus rossiae;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lgn;Companilactobacillus ginsenosidimutans;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lhi;Companilactobacillus heilongjiangensis;2015;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lct;Companilactobacillus crustorum;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lalw;Companilactobacillus allii;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lali;Lactobacillus alimentarius;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lfm;Lactobacillus farciminis;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lzh;Companilactobacillus zhachilii;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;lft;Companilactobacillus futsaii;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Companilactobacillus;cpab;Companilactobacillus pabuli;2021;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Latilactobacillus;lsa;Lactobacillus sakei subsp. sakei;2005;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Latilactobacillus;lcv;Latilactobacillus curvatus;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Latilactobacillus;lgm;Latilactobacillus graminis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Amylolactobacillus;lah;Amylolactobacillus amylophilus;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Bombilactobacillus;lbm;Bombilactobacillus bombi;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Schleiferilactobacillus;lhb;Schleiferilactobacillus harbinensis;2020;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Lapidilactobacillus;ldx;Lapidilactobacillus dextrinicus;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Oenococcus;ooe;Oenococcus oeni;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Oenococcus;oen;Oenococcus sp. UCMA 16435;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Oenococcus;osi;Oenococcus sicerae;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lme;Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293;2006;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lmm;Leuconostoc mesenteroides subsp. mesenteroides J18;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lmk;Leuconostoc mesenteroides KFRI-MG;2014;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lci;Leuconostoc citreum;2008;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lki;Leuconostoc kimchii;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lec;Leuconostoc sp. C2;2011;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lcn;Leuconostoc carnosum;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lgs;Leuconostoc gelidum subsp. gasicomitatum;2010;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lge;Leuconostoc gelidum JB7;2012;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;llf;Leuconostoc lactis;2016;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lgc;Leuconostoc garlicum;2017;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lsu;Leuconostoc mesenteroides subsp. suionicum;2018;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Leuconostoc;lpse;Leuconostoc pseudomesenteroides;2019;GenBank
Prokaryotes;Bacteria;Firmicutes - Bacilli;Weissella;wko;Weissella koreensis;2011;GenBank
